client_id;client_nom;client_ville;etat_id;pays_id
8402227;Johnson, Erico & Co CPA's;THE LAKES;NV;840
8402228;Eva Galler Galleries Inc.;ACKWORTH;IA;840
8402229;Libra & Sons;AIEA;HI;840
8402230;American Deli Workers Union;ALBERT;OK;840
8402231;Derbin Contracting Services;BERWICK;ME;840
8402232;Marks, Marks, and Kaplan Ltd.;BEAR;DE;840
8402233;Moveit Motercycle Service;ADELL;WI;840
8402234;Trapezoid Studios;AMHERST;NH;840
8402235;Darcy Frame and Matting Servic;ADAMS;TN;840
8402236;Marcy Elaine Bakery;BAGDAD;KY;840
8402237;Masterlands Cleaning;BERWICK;ME;840
8402238;Nitelites Party Rental;WALDORF;MD;840
8402239;Parties Galore Golf Course;BEAR;DE;840
8402240;First National Bank of Ottowa;PHOENIX;AZ;840
8402241;Parties Galore Golf Course;AUSTIN;TX;840
8402242;North Park Lighting Galleries;ANTELOPE;OR;840
8402243;Ampro Office Team Ltd.;ALGONAC;MI;840
8402244;Camp Oconomowoc;ADELL;WI;840
8402245;Meonits & Mogogni Inc.;ALGODONES;NM;840
8402246;Jay's Cabinet Company;ALBERT;OK;840
8402247;Vecot Inc.;ACKWORTH;IA;840
8402248;Gourmet the Frog;ADELL;WI;840
8402249;Portugal, Liddy, & Son Ltd.;AIEA;HI;840
8402250;Yale Remins Temp Agency;AVENEL;NJ;840
8402251;Smith Communications Inc.;POCATELLO;ID;840
8402252;Venturi Discount Drugs;ANTELOPE;OR;840
8402253;Lake Shore Publishing;ABBEVILLE;MS;840
8402254;Kosmo Consulting;BEAR;DE;840
8402255;Dean Barnett Furniture Repair;PINE BLUFF;AR;840
8402256;Loyal Order of Buffalo;ATCHISON;KS;840
8402257;Transformation Enterprises;DULLES;VA;840
8402258;Green Bay Travel Services;PINE BLUFF;AR;840
8402259;Venturi Discount Drugs;ACKWORTH;IA;840
8402260;Tub's Furniture Store;ABBEVILLE;MS;840
8402261;Highland Woods City Hall;ABERCROMBIE;ND;840
8402262;janice Mann Accounting Service;ADVANCE;NC;840
8402263;Glassman & Stone;THE LAKES;NV;840
8402264;Nitelites Party Rental;ABERCROMBIE;ND;840
8402265;New Dehli Auto Exchange;ALCESTER;SD;840
8402266;Gordon & Son Brockerage Ltd.;ATCHISON;KS;840
8402267;Highland Lanes;ALGONAC;MI;840
8402268;P K M Packaging Supply;ALTAMONT;UT;840
8402269;Hibbard Road Suppliers;HOLTSVILLE;NY;840
8402270;BBQ Smith's Tex Mex;WALDORF;MD;840
8402271;Innman Paint and Glass;AVON;CT;840
8402272;Hart Corporation;WALDORF;MD;840
8402273;Cosmo Skin Care Center;ALDEN;IL;840
8402274;Darcy Frame and Matting Servic;ATCHISON;KS;840
8402275;First National Bank of Ottowa;ABSAROKEE;MT;840
8402276;Nel Video Productions;MOODY;AL;840
8402277;Vanity Town;AFTON;MN;840
8402278;Lennox Air Pollution Control;AVON;CT;840
8402279;Percy Photography;ACKWORTH;IA;840
8402280;Metro Appliance Service;ALCESTER;SD;840
8402281;Keyth Contracting and Repair;MOODY;AL;840
8402282;BBQ Smith's Tex Mex;WALDORF;MD;840
8402283;Bee Line Publishing;AVONDALE ESTATES;GA;840
8402284;Glenn Oaks Office Supplies;ABIE;NE;840
8402285;DBN Bank;ALTAMONT;UT;840
8402286;Cotton Thumb Ltd.;ABIE;NE;840
8402287;North West Gas Co.;ANCHORAGE;AK;840
8402288;Perimeter Security Consultants;BAGDAD;KY;840
8402289;Maintence Services of Maine;ALCESTER;SD;840
8402290;Parkway Auto Body;ANCHORAGE;AK;840
8402291;Bee Line Publishing;AUBURN;WA;840
8402292;Percy Photography;PINE BLUFF;AR;840
8402293;Truck-X Muffler Repair;WHITE RIVER JUNCTION;VT;840
8402294;Lidhal design Corp.;ALCOLU;SC;840
8402295;Griffith Paving and Sealcoatin;ACKWORTH;IA;840
8402296;Energy Source Diet Centers;ARVADA;CO;840
8402297;Jay's Cabinet Company;ABBEVILLE;MS;840
8402298;First National Bank of Ottowa;AVENEL;NJ;840
8402299;Gourmet the Frog;PHOENIX;AZ;840
8402300;DBN Bank;BERWICK;ME;840
8402301;Bee Line Publishing;ALIQUIPPA;PA;840
8402302;Nirabi Auto Service;ABSAROKEE;MT;840
8402303;Rythmics Ltd.;ALEXANDRIA;IN;840
8402304;Got It All Electronics Supply;ALLENTON;MO;840
8402305;Ebert Music Center;BEAR;DE;840
8402306;Cradle the Call;ARVADA;CO;840
8402307;Pasifico Inc.;WALDORF;MD;840
8402308;Palmer Golf Supplies;ALDEN;IL;840
8402309;Marcy Elaine Bakery;ALIQUIPPA;PA;840
8402310;Myers Chocolates and Confectio;WHITE RIVER JUNCTION;VT;840
8402311;Transformation Enterprises;ALEXANDRIA;IN;840
8402312;First National Bank of Ottowa;ALEXANDRIA;IN;840
8402313;Innman Paint and Glass;ABBEVILLE;MS;840
8402314;Air Guatamala;HOLTSVILLE;NY;840
8402315;Meonits & Mogogni Inc.;ALBERT;OK;840
8402316;American Deli Workers Union;ALLENTON;MO;840
8402317;Green Bay Travel Services;ALEXANDRIA;IN;840
8402318;AA Advertising;AVENEL;NJ;840
8402319;Froggy's Gourmet Catering;POCATELLO;ID;840
8402320;Green Shoes Corp.;ALTAMONT;UT;840
8402321;Tub's Furniture Store;AIEA;HI;840
8402322;Smith Communications Inc.;ADAMSVILLE;RI;840
8402323;Block Boats and Lures;ARVADA;CO;840
8402324;Car Suite Cleaners;ANTELOPE;OR;840
8402325;Happ Aluminum Siding Co.;ACKWORTH;IA;840
8402326;Moveit Motercycle Service;ALEXANDRIA;OH;840
8402327;BBQ Smith's Tex Mex;ALEXANDRIA;OH;840
8402328;Schnitzer Denist College;BAGDAD;KY;840
8402329;Transformation Enterprises;ATCHISON;KS;840
8402330;Energy Source Diet Centers;POCATELLO;ID;840
8402331;Corbins, Rodriguez, & Savocchi;PINE BLUFF;AR;840
8402332;Transformation Enterprises;ALBERT;OK;840
8402333;Elm Place Business Supplies;ADVANCE;NC;840
8402334;Maintence Services of Maine;ALGODONES;NM;840
8402335;Maintence Services of Maine;ATCHISON;KS;840
8402336;Glenwood Credit Union;ADVANCE;NC;840
8402337;Loyal Order of Buffalo;AUSTIN;TX;840
8402338;Camp Stuff;BEAR;DE;840
8402339;Doerner's Awnings and Canopies;POCATELLO;ID;840
8402340;Mergenthaler Inc.;PINE BLUFF;AR;840
8402341;Futoons Cartoons Emporium;ALIQUIPPA;PA;840
8402342;Woodworks Co.;DULLES;VA;840
8402343;Got It All Electronics Supply;ALEXANDRIA;OH;840
8402344;Deer Lake Inn;AUBURN;WA;840
8402345;PGS Associates;ALGODONES;NM;840
8402346;BBQ Smith's Tex Mex;ALBERT;OK;840
8402347;Schmidt Denists;BEAR;DE;840
8402348;Venturi Discount Drugs;ACKWORTH;IA;840
8402349;Kermit the Pet Shop;AIEA;HI;840
8402350;Glassman & Stone;BAGDAD;KY;840
8402351;Griffith Paving and Sealcoatin;ABSAROKEE;MT;840
8402352;Bernhardt Ltd.;ABIE;NE;840
8402353;Nina's Snow Plowing;ABBEVILLE;MS;840
8402354;Masterlands Cleaning;AUBURN;WA;840
8402355;Parkway Auto Body;BERWICK;ME;840
8402356;Arthur M. Feildberg Galleries;ALEXANDRIA;OH;840
8402357;Lennox Air Pollution Control;CHEYENNE;WY;840
8402358;Masterlands Cleaning;WHITE RIVER JUNCTION;VT;840
8402359;Futoons Cartoons Emporium;ACKWORTH;IA;840
8402360;Pasifico Inc.;ADAMS;TN;840
8402361;Dean Barnett Furniture Repair;ALCESTER;SD;840
8402362;Brand Y Creative Services;AFTON;MN;840
8402363;Yale Remins Temp Agency;ALCESTER;SD;840
8402364;Highland Heights Gift Shop;AUBURN;WA;840
8402365;George Lee Antiques;ALLENTON;MO;840
8402366;Innman Paint and Glass;ADAMS;TN;840
8402367;Ebert Music Center;ABSAROKEE;MT;840
8402368;Dependable Plumbing and Sewer;AFTON;MN;840
8402369;Maintence Services of Maine;PHOENIX;AZ;840
8402370;Sigman and Freud Psychiatry;ABSAROKEE;MT;840
8402371;Kermit the Pet Shop;ADAMS;TN;840
8402372;Chicagoland Cleaners;ADVANCE;NC;840
8402373;Bernhardt Ltd.;AUSTIN;TX;840
8402374;Jay's Cabinet Company;BAGDAD;KY;840
8402375;Doll House Rock;DULLES;VA;840
8402376;Parties Galore Golf Course;WHITE RIVER JUNCTION;VT;840
8402377;Kosmo Consulting;ALCOLU;SC;840
8402378;Mac Computer Warehouse;ALBERT;OK;840
8402379;Facelift Kitchen and Bath;WHITE RIVER JUNCTION;VT;840
8402380;Glenwood Credit Union;ALGODONES;NM;840
8402381;Air France;ALBERT;OK;840
8402382;Dean Grant Buick and Crysler;PINE BLUFF;AR;840
8402383;First National Bank of Ottowa;AMHERST;NH;840
8402384;Air Guatamala;ALEXANDRIA;IN;840
8402385;Ebert Music Center;ALDEN;IL;840
8402386;Garfield Appliance Service;ATCHISON;KS;840
8402387;Kermit the Pet Shop;HOLTSVILLE;NY;840
8402388;Dapper's Antiques;ORANGE PARK;FL;840
8402389;Glassman & Stone;ABBEVILLE;MS;840
8402390;Nyman Interior Design;BAGDAD;KY;840
8402391;Derbin Contracting Services;AUSTIN;TX;840
8402392;Hardee Woodwork Ltd.;ALGODONES;NM;840
8402393;Childress Child Day Care;LOS ANGELES;CA;840
8402394;Highland Lanes;ADVANCE;NC;840
8402395;Nel Video Productions;ARVADA;CO;840
8402396;George Lee Antiques;ATCHISON;KS;840
8402397;Flinn Mosquito and Pest Contro;ALDEN;IL;840
8402398;Morgan Construction Co;LOS ANGELES;CA;840
8402399;Caranisco Homes;AVENEL;NJ;840
8402400;Got It All Electronics Supply;ALTAMONT;UT;840
8402401;Funnyface Amusement Games;PINE BLUFF;AR;840
8402402;Ernie's Foriegn Car Service;AIEA;HI;840
8402403;New Dehli Auto Exchange;AVENEL;NJ;840
8402404;Sigman and Freud Psychiatry;ATCHISON;KS;840
8402405;Doll House Rock;ABSAROKEE;MT;840
8402406;Salt & Pepper Catering Service;ALCESTER;SD;840
8402407;Quad City Cleaning;AFTON;MN;840
8402408;Nina's Snow Plowing;BEAR;DE;840
8402409;Camp Stuff;ALGODONES;NM;840
8402410;Hardee Woodwork Ltd.;ABBEVILLE;MS;840
8402411;Lidhal design Corp.;THE LAKES;NV;840
8402412;Got It All Electronics Supply;MOODY;AL;840
8402413;Keep Cool Air Conditioner Repa;ALEXANDRIA;OH;840
8402414;DBN Bank;LOS ANGELES;CA;840
8402415;Ebert Music Center;ARVADA;CO;840
8402416;AAA Daniels Antiques;WHITE RIVER JUNCTION;VT;840
8402417;Lutz Soft Cloth Car Wash;DULLES;VA;840
8402418;Smith & Wesson Militia;ALEXANDRIA;IN;840
8402419;Air Barbados;ALGONAC;MI;840
8402420;Lutz Soft Cloth Car Wash;ABIE;NE;840
8402421;Dean Grant Buick and Crysler;POCATELLO;ID;840
8402422;Jay's Cabinet Company;PHOENIX;AZ;840
8402423;Air India;WHITE RIVER JUNCTION;VT;840
8402424;Schmidt Denists;AIEA;HI;840
8402425;Yale Remins Temp Agency;LOS ANGELES;CA;840
8402426;Maintence Services of Maine;DULLES;VA;840
8402427;BBQ Smith's Tex Mex;PHOENIX;AZ;840
8402428;Crossroads Construction, Inc.;HOLTSVILLE;NY;840
8402429;Elle Hypnosis and Therapy Cent;DULLES;VA;840
8402430;Doerner's Awnings and Canopies;ABERCROMBIE;ND;840
8402431;Highland Woods City Hall;AVON;CT;840
8402432;Hardee Woodwork Ltd.;ALIQUIPPA;PA;840
8402433;Rythmics Ltd.;ALGONAC;MI;840
8402434;Innman Paint and Glass;THE LAKES;NV;840
8402435;Hilco Auto Body;BERWICK;ME;840
8402436;Cradle the Call;AUBURN;WA;840
8402437;DBN Bank;BEAR;DE;840
8402438;Myers Chocolates and Confectio;THE LAKES;NV;840
8402439;Hibbard Road Suppliers;ANTELOPE;OR;840
8402440;Block Boats and Lures;LOS ANGELES;CA;840
8402441;Kermit the Pet Shop;MOODY;AL;840
8402442;Innman Paint and Glass;POCATELLO;ID;840
8402443;Peterson Roberts Carpentry;ALCESTER;SD;840
8402444;Green Shoes Corp.;ALDEN;IL;840
8402445;Marcy Elaine Bakery;ALCOLU;SC;840
8402446;Nirabi Auto Service;ATCHISON;KS;840
8402447;Air Mexico;HOLTSVILLE;NY;840
8402448;Air Indonesia;BERWICK;ME;840
8402449;American Apartments;AVON;CT;840
8402450;Ebert Music Center;POCATELLO;ID;840
8402451;Ernie's Foriegn Car Service;AUBURN;WA;840
8402452;Lambert & Locke Legal Services;ADVANCE;NC;840
8402453;Ampro Office Team Ltd.;WHITE RIVER JUNCTION;VT;840
8402454;Kapp Camera and Video;AVONDALE ESTATES;GA;840
8402455;Block Boats and Lures;ABSAROKEE;MT;840
8402456;Dean Grant Buick and Crysler;ABBEVILLE;MS;840
8402457;Marks, Marks, and Kaplan Ltd.;BEAR;DE;840
8402458;Nyman Interior Design;ADAMSVILLE;RI;840
8402459;Elle Hypnosis and Therapy Cent;AVONDALE ESTATES;GA;840
8402460;Keyth Contracting and Repair;ACKWORTH;IA;840
8402461;Corbins, Rodriguez, & Savocchi;ATCHISON;KS;840
8402462;Loyal Order of Buffalo;AUSTIN;TX;840
8402463;Palmer Golf Supplies;ADELL;WI;840
8402464;First National Bank of Ottowa;ALTAMONT;UT;840
8402465;Kosmo Consulting;ADVANCE;NC;840
8402466;Lennox Air Pollution Control;ABBEVILLE;MS;840
8402467;Gordon & Son Brockerage Ltd.;ACKWORTH;IA;840
8402468;Esmarda Chemical Manufacturers;ALIQUIPPA;PA;840
8402469;Funnyface Amusement Games;ALGONAC;MI;840
8402470;Childress Child Day Care;ABERCROMBIE;ND;840
8402471;Resnick DDS;ADAMS;TN;840
8402472;Got It All Electronics Supply;ABERCROMBIE;ND;840
8402473;Facelift Kitchen and Bath;THE LAKES;NV;840
8402474;Foy Aviation;ADAMS;TN;840
8402475;Lennox Air Pollution Control;ABERCROMBIE;ND;840
8402476;Lake Shore Beaches;MOODY;AL;840
8402477;Childress Child Day Care;AUBURN;WA;840
8402478;Parties Galore Golf Course;AMHERST;NH;840
8402479;Parties Galore Golf Course;ACKWORTH;IA;840
8402480;Ernie's Foriegn Car Service;ALEXANDRIA;OH;840
8402481;Salt & Pepper Catering Service;LOS ANGELES;CA;840
8402482;Acme Chemical Supply;ANCHORAGE;AK;840
8402483;DBN Bank;ACKWORTH;IA;840
8402484;Auto Interior Carpeting Compan;ALIQUIPPA;PA;840
8402485;Garfield Appliance Service;BEAR;DE;840
8402486;Acme Chemical Supply;AMHERST;NH;840
8402487;Resnick DDS;AIEA;HI;840
8402488;Funnyface Amusement Games;PINE BLUFF;AR;840
8402489;Childress Child Day Care;BAGDAD;KY;840
8402490;Yale Remins Temp Agency;LOS ANGELES;CA;840
8402491;Perimeter Security Consultants;ALCESTER;SD;840
8402492;AA Advertising;AVON;CT;840
8402493;First National Bank of Ottowa;ORANGE PARK;FL;840
8402494;New Dehli Auto Exchange;ALCOLU;SC;840
8402495;Hart Corporation;THE LAKES;NV;840
8402496;Nyman Interior Design;AVONDALE ESTATES;GA;840
8402497;Masterlands Cleaning;WALDORF;MD;840
8402498;Acturial Enterprises Ltd.;ALEXANDRIA;IN;840
8402499;Pivot Point College;ATCHISON;KS;840
8402500;Pac Builders;ATCHISON;KS;840
8402501;Toggle & Myerson Ltd;BEAR;DE;840
8402502;Ampro Office Team Ltd.;THE LAKES;NV;840
8402503;Ampro Office Team Ltd.;CHEYENNE;WY;840
8402504;North West Gas Co.;AVON;CT;840
8402505;Woodworks Co.;LOS ANGELES;CA;840
8402506;Garfield Appliance Service;BERWICK;ME;840
8402507;Shaggy's Grooming Services;ADAMSVILLE;RI;840
8402508;Innman Paint and Glass;AGAWAM;MA;840
8402509;Nitelites Party Rental;ABERCROMBIE;ND;840
8402510;Keyth Contracting and Repair;ANTELOPE;OR;840
8402511;Truck-X Muffler Repair;PINE BLUFF;AR;840
8402512;Flinn Mosquito and Pest Contro;DULLES;VA;840
8402513;Morton Roofing and Siding;WHITE RIVER JUNCTION;VT;840
8402514;Childress Child Day Care;ALLENTON;MO;840
8402515;Dapper's Antiques;HOLTSVILLE;NY;840
8402516;Flinn Mosquito and Pest Contro;AGAWAM;MA;840
8402517;AA Advertising;POCATELLO;ID;840
8402518;Parkway Auto Body;ORANGE PARK;FL;840
8402519;George Lee Antiques;ALGONAC;MI;840
8402520;Salt & Pepper Catering Service;LOS ANGELES;CA;840
8402521;AA Advertising;ACKWORTH;IA;840
8402522;Tub's Furniture Store;ABERCROMBIE;ND;840
8402523;MedicServe Medical Supply;PHOENIX;AZ;840
8402524;Car Suite Cleaners;ABSAROKEE;MT;840
8402525;Sigman and Freud Psychiatry;ANTELOPE;OR;840
8402526;Mail Boxes Et. Al.;ABERCROMBIE;ND;840
8402527;Corbins, Rodriguez, & Savocchi;AGAWAM;MA;840
8402528;Auto Interior Carpeting Compan;AUSTIN;TX;840
8402529;Lake Shore Publishing;ATCHISON;KS;840
8402530;Acturial Enterprises Ltd.;AMHERST;NH;840
8402531;Energy Source Diet Centers;ACKWORTH;IA;840
8402532;Cotton Thumb Ltd.;AMHERST;NH;840
8402533;Office Pro Supply Co.;ABBEVILLE;MS;840
8402534;Gordon & Son Brockerage Ltd.;AFTON;MN;840
8402535;Keep Cool Air Conditioner Repa;ABSAROKEE;MT;840
8402536;Derbin Contracting Services;AVENEL;NJ;840
8402537;Sigman and Freud Psychiatry;ADELL;WI;840
8402538;Kermit the Pet Shop;ANCHORAGE;AK;840
8402539;Air Mexico;ADAMSVILLE;RI;840
8402540;Gourmet the Frog;BAGDAD;KY;840
8402541;Hart Corporation;METAIRIE;LA;840
8402542;Lambert & Locke Legal Services;AFTON;MN;840
8402543;Mail Boxes Et. Al.;ADVANCE;NC;840
8402544;Hibop Heating and Air Conditio;ALIQUIPPA;PA;840
8402545;Peterson Roberts Carpentry;PHOENIX;AZ;840
8402546;Acme Chemical Supply;ALEXANDRIA;OH;840
8402547;Bako Delicatessen;LOS ANGELES;CA;840
8402548;BBQ Smith's Tex Mex;ALGODONES;NM;840
8402549;John G. Hartling Ltd.;BERWICK;ME;840
8402550;Auto Interior Carpeting Compan;PHOENIX;AZ;840
8402551;Percy Photography;THE LAKES;NV;840
8402552;North West Gas Co.;ALDEN;IL;840
8402553;North West Gas Co.;AVON;CT;840
8402554;Pivot Point College;ALTAMONT;UT;840
8402555;Green Shoes Corp.;ALTAMONT;UT;840
8402556;Bill's Dive Shop;ADAMS;TN;840
8402557;Office Pro Supply Co.;ALBERT;OK;840
8402558;Acme Chemical Supply;ADAMSVILLE;RI;840
8402559;Mergenthaler Inc.;AFTON;MN;840
8402560;John G. Hartling Ltd.;ALEXANDRIA;OH;840
8402561;Froggy's Gourmet Catering;ALTAMONT;UT;840
8402562;Hi-Land Art & Frame;ALGONAC;MI;840
8402563;Dean Grant Buick and Crysler;ALEXANDRIA;OH;840
8402564;Green Shoes Corp.;ANTELOPE;OR;840
8402565;Griffith Paving and Sealcoatin;AUSTIN;TX;840
8402566;First National Bank of Ottowa;ABBEVILLE;MS;840
8402567;Cradle the Call;ATCHISON;KS;840
8402568;AA Advertising;ALCOLU;SC;840
8402569;Crossroads Construction, Inc.;ADAMSVILLE;RI;840
8402570;Sigman and Freud Psychiatry;AGAWAM;MA;840
8402571;American Deli Workers Union;ANTELOPE;OR;840
8402572;Nirabi Auto Service;BERWICK;ME;840
8402573;Shaggy's Grooming Services;AVONDALE ESTATES;GA;840
8402574;Froggy's Gourmet Catering;POCATELLO;ID;840
8402575;PGS Associates;ALCOLU;SC;840
8402576;Gordon & Son Brockerage Ltd.;ABERCROMBIE;ND;840
8402577;Bill's Dive Shop;ABBEVILLE;MS;840
8402578;Myers Chocolates and Confectio;ALIQUIPPA;PA;840
8402579;Got It All Electronics Supply;ADAMSVILLE;RI;840
8402580;Garfield Appliance Service;ALCESTER;SD;840
8402581;Lake Shore Beaches;AVENEL;NJ;840
8402582;Bill's Dive Shop;ORANGE PARK;FL;840
8402583;Myles Building Consultants;POCATELLO;ID;840
8402584;Hibbard Road Suppliers;BAGDAD;KY;840
8402585;Lidhal design Corp.;ALTAMONT;UT;840
8402586;Lambert & Locke Legal Services;ALCESTER;SD;840
8402587;Dependable Plumbing and Sewer;AFTON;MN;840
8402588;Froggy's Gourmet Catering;ADVANCE;NC;840
8402589;Park District Of America;ADAMSVILLE;RI;840
8402590;Rythmics Ltd.;MOODY;AL;840
8402591;Parties Galore Golf Course;BEAR;DE;840
8402592;Energy Source Diet Centers;WALDORF;MD;840
8402593;Mac Computer Warehouse;LOS ANGELES;CA;840
8402594;Acturial Enterprises Ltd.;WHITE RIVER JUNCTION;VT;840
8402595;Cradle the Call;ALGODONES;NM;840
8402596;Kapp Camera and Video;WHITE RIVER JUNCTION;VT;840
8402597;Elm Place Business Supplies;ADVANCE;NC;840
8402598;Arthur M. Feildberg Galleries;ALTAMONT;UT;840
8402599;Lickmen Restoration;ALCOLU;SC;840
8402600;Acme Chemical Supply;ALIQUIPPA;PA;840
8402601;Facelift Kitchen and Bath;MOODY;AL;840
8402602;Masterlands Cleaning;AVONDALE ESTATES;GA;840
8402603;Air India;ADAMSVILLE;RI;840
8402604;Transformation Enterprises;PINE BLUFF;AR;840
8402605;Froggy's Gourmet Catering;AVON;CT;840
8402606;Lake Shore Publishing;AUBURN;WA;840
8402607;Flinn Mosquito and Pest Contro;ALTAMONT;UT;840
8402608;Cotton Thumb Ltd.;DULLES;VA;840
8402609;Hibbard Road Suppliers;AVENEL;NJ;840
8402610;Parties Galore Golf Course;ARVADA;CO;840
8402611;Office Pro Supply Co.;ALCESTER;SD;840
8402612;Air France;CHEYENNE;WY;840
8402613;Pivot Point College;ADAMS;TN;840
8402614;Dean Grant Buick and Crysler;ALGONAC;MI;840
8402615;Morgan Construction Co;ABSAROKEE;MT;840
8402616;BBQ Smith's Tex Mex;ALBERT;OK;840
8402617;Keyth Contracting and Repair;ACKWORTH;IA;840
8402618;Funnyface Amusement Games;ALEXANDRIA;IN;840
8402619;Green Shoes Corp.;LOS ANGELES;CA;840
8402620;Lake Shore Publishing;CHEYENNE;WY;840
8402621;Sigman and Freud Psychiatry;PINE BLUFF;AR;840
8402622;Tub's Furniture Store;ORANGE PARK;FL;840
8402623;Air Mexico;ORANGE PARK;FL;840
8402624;Highland Heights Gift Shop;AGAWAM;MA;840
8402625;Office Pro Supply Co.;BERWICK;ME;840
8402626;Happ Aluminum Siding Co.;PINE BLUFF;AR;840
8402627;American Apartments;POCATELLO;ID;840
8402628;Esmarda Chemical Manufacturers;AVENEL;NJ;840
8402629;Parkway Auto Body;AFTON;MN;840
8402630;Nina's Snow Plowing;ALEXANDRIA;IN;840
8402631;Kapp Camera and Video;ALDEN;IL;840
8402632;Caranisco Homes;AMHERST;NH;840
8402633;John G. Hartling Ltd.;BERWICK;ME;840
8402634;janice Mann Accounting Service;ALGODONES;NM;840
8402635;Salt & Pepper Catering Service;AGAWAM;MA;840
8402636;Nel Video Productions;CHEYENNE;WY;840
8402637;Maintence Services of Maine;AGAWAM;MA;840
8402638;janice Mann Accounting Service;CHEYENNE;WY;840
8402639;Mac Computer Warehouse;ALLENTON;MO;840
8402640;PGS Associates;ALBERT;OK;840
8402641;Energy Source Diet Centers;ALBERT;OK;840
8402642;Lutz Soft Cloth Car Wash;ANCHORAGE;AK;840
8402643;AAA Daniels Antiques;LOS ANGELES;CA;840
8402644;Woodworks Co.;ADAMSVILLE;RI;840
8402645;Truck-X Muffler Repair;WALDORF;MD;840
8402646;Gordon & Son Brockerage Ltd.;ADVANCE;NC;840
8402647;Air India;AVONDALE ESTATES;GA;840
8402648;Air India;AVONDALE ESTATES;GA;840
8402649;Vanity Town;ALCESTER;SD;840
8402650;Air Indonesia;ORANGE PARK;FL;840
8402651;Cotton Thumb Ltd.;LOS ANGELES;CA;840
8402652;Bee Line Publishing;ABSAROKEE;MT;840
8402653;Derbin Contracting Services;ALCESTER;SD;840
8402654;Loyal Order of Buffalo;ABERCROMBIE;ND;840
8402655;Deer Lake Inn;WALDORF;MD;840
8402656;Highland Lanes;AVENEL;NJ;840
8402657;Marcy Elaine Bakery;AVENEL;NJ;840
8402658;Trapezoid Studios;WALDORF;MD;840
8402659;Johnson, Erico & Co CPA's;METAIRIE;LA;840
8402660;Mac Computer Warehouse;WHITE RIVER JUNCTION;VT;840
8402661;Office Pro Supply Co.;ADVANCE;NC;840
8402662;Pete's Auto Repair;POCATELLO;ID;840
8402663;Foy Aviation;POCATELLO;ID;840
8402664;Garfield Appliance Service;ALLENTON;MO;840
8402665;Masterlands Cleaning;BERWICK;ME;840
8402666;Shaggy's Grooming Services;ALTAMONT;UT;840
8402667;Auto Interior Carpeting Compan;ADELL;WI;840
8402668;Eva Galler Galleries Inc.;LOS ANGELES;CA;840
8402669;Myles Building Consultants;ORANGE PARK;FL;840
8402670;Facelift Kitchen and Bath;LOS ANGELES;CA;840
8402671;Dapper's Antiques;ARVADA;CO;840
8402672;Moveit Motercycle Service;ADVANCE;NC;840
8402673;Hart Corporation;DULLES;VA;840
8402674;Mac Computer Warehouse;ALEXANDRIA;IN;840
8402675;Portugal, Liddy, & Son Ltd.;ALBERT;OK;840
8402676;North Park Lighting Galleries;CHEYENNE;WY;840
8402677;Bee Line Publishing;MOODY;AL;840
8402678;Schnitzer Denist College;ANCHORAGE;AK;840
8402679;Air Barbados;THE LAKES;NV;840
8402680;Highland Heights Gift Shop;HOLTSVILLE;NY;840
8402681;Parties Galore Golf Course;METAIRIE;LA;840
8402682;Derbin Contracting Services;ORANGE PARK;FL;840
8402683;Elle Hypnosis and Therapy Cent;AVENEL;NJ;840
8402684;Lambert & Locke Legal Services;LOS ANGELES;CA;840
8402685;Marcy Elaine Bakery;BERWICK;ME;840
8402686;Mergenthaler Inc.;ALCOLU;SC;840
8402687;Hilco Auto Body;AUBURN;WA;840
8402688;P K M Packaging Supply;ALBERT;OK;840
8402689;Bill's Dive Shop;POCATELLO;ID;840
8402690;American Deli Workers Union;AVONDALE ESTATES;GA;840
8402691;Bako Delicatessen;AMHERST;NH;840
8402692;North West Gas Co.;ADAMSVILLE;RI;840
8402693;Bill's Dive Shop;ADELL;WI;840
8402694;Highland Heights Gift Shop;ALEXANDRIA;OH;840
8402695;Nel Video Productions;AVENEL;NJ;840
8402696;Lake Shore Beaches;ALCOLU;SC;840
8402697;Michael Montgomery Hair Saloon;AVONDALE ESTATES;GA;840
8402698;PGS Associates;DULLES;VA;840
8402699;Air France;DULLES;VA;840
8402700;American Deli Workers Union;ABERCROMBIE;ND;840
8402701;Pac Builders;ALCOLU;SC;840
8402702;Peterson Roberts Carpentry;AVONDALE ESTATES;GA;840
8402703;Air India;BERWICK;ME;840
8402704;Highland Woods City Hall;ABERCROMBIE;ND;840
8402705;Lake Shore Publishing;BEAR;DE;840
8402706;PGS Associates;ADVANCE;NC;840
8402707;Smith & Wesson Militia;WALDORF;MD;840
8402708;Gordon & Son Brockerage Ltd.;AMHERST;NH;840
8402709;Pac Builders;ALEXANDRIA;IN;840
8402710;Percy Photography;BERWICK;ME;840
8402711;Pasifico Inc.;ABBEVILLE;MS;840
8402712;Rythmics Ltd.;WALDORF;MD;840
8402713;Caranisco Homes;ALGONAC;MI;840
8402714;Schmidt Denists;ALEXANDRIA;OH;840
8402715;Elle Hypnosis and Therapy Cent;ANCHORAGE;AK;840
8402716;Highland Woods City Hall;ORANGE PARK;FL;840
8402717;Nitelites Party Rental;ALGONAC;MI;840
8402718;Doerner's Awnings and Canopies;METAIRIE;LA;840
8402719;Air Guatamala;ADAMS;TN;840
8402720;Ampro Office Team Ltd.;ADAMS;TN;840
